Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98679.063;98730.682;98697.956;325.557;457.500;840.702;-831.369;355.020;-410.469;316.529;-879.559;371.551;-801.967;322.202;511.790;271.633;-779.519;-538.325;70.000;315.000;-1050.000;-262.500;-332.500;-402.500;-70.000;157.500;105.000;700.000;192.500;175.000;-542.500;-52.500;-420.000;1719305212246;
98679.063;98730.682;98697.956;322.934;456.768;841.190;-833.382;351.360;-414.800;316.590;-878.034;371.368;-803.309;319.457;507.459;267.180;-778.482;-547.231;192.500;315.000;-945.000;17.500;-385.000;-367.500;-192.500;630.000;52.500;595.000;17.500;-70.000;-542.500;-192.500;-315.000;1719305212285;
98679.063;98730.682;98697.956;323.361;456.097;840.641;-820.389;351.787;-411.140;318.847;-870.531;369.172;-814.228;360.388;516.853;289.323;-793.915;-554.246;140.000;367.500;-857.500;595.000;-280.000;-280.000;-122.500;945.000;70.000;560.000;35.000;-70.000;-665.000;0.000;-402.500;1719305212292;
98679.063;98730.682;98698.222;325.496;457.134;841.129;-825.269;357.033;-416.569;314.089;-873.642;375.211;-799.466;324.215;502.640;273.158;-782.508;-545.767;-17.500;262.500;-665.000;490.000;-262.500;-262.500;-87.500;892.500;17.500;787.500;-17.500;157.500;-577.500;-175.000;-437.500;1719305212315;
98679.182;98730.682;98698.222;324.825;457.744;841.739;-847.900;345.504;-417.179;314.211;-909.388;371.734;-803.370;319.213;512.766;271.755;-782.081;-544.120;-262.500;367.500;-437.500;437.500;-245.000;-122.500;-52.500;857.500;35.000;560.000;210.000;210.000;-367.500;-157.500;-560.000;1719305212336;
98679.182;98730.564;98698.222;322.019;453.840;843.081;-839.482;353.617;-416.081;317.078;-887.001;372.588;-800.381;324.093;511.973;271.145;-778.543;-536.678;-437.500;122.500;-402.500;280.000;-210.000;-420.000;-105.000;682.500;140.000;682.500;0.000;192.500;-472.500;-175.000;-490.000;1719305212389;
98678.828;98730.564;98698.222;323.239;456.646;842.776;-831.735;349.713;-418.338;317.688;-879.132;371.551;-802.638;328.485;507.581;274.500;-779.519;-535.641;-507.500;-35.000;-472.500;367.500;-367.500;-385.000;-210.000;840.000;140.000;840.000;-332.500;280.000;-875.000;-70.000;-455.000;1719305212411;
98678.828;98730.564;98698.307;320.677;455.365;842.105;-834.053;350.750;-415.227;316.712;-879.803;369.660;-803.431;331.352;508.801;274.866;-778.787;-533.994;-770.000;-297.500;-665.000;717.500;-227.500;-525.000;-52.500;1102.500;245.000;857.500;-245.000;105.000;-787.500;-52.500;-350.000;1719305212435;
98679.236;98730.451;98698.307;330.315;453.657;848.022;-841.007;349.225;-417.484;315.187;-885.598;373.686;-805.566;322.202;517.341;276.452;-780.739;-542.534;-875.000;-822.500;-1155.000;822.500;-332.500;-385.000;-140.000;1295.000;175.000;875.000;-245.000;122.500;-805.000;-17.500;-332.500;1719305212501;
98679.236;98730.451;98698.307;328.729;450.241;849.547;-841.434;346.663;-412.909;316.102;-886.391;373.686;-805.566;327.570;506.605;274.988;-782.447;-546.743;-612.500;-700.000;-1102.500;472.500;-192.500;-420.000;35.000;840.000;157.500;770.000;-157.500;227.500;-770.000;-52.500;-437.500;1719305212509;
98679.236;98730.451;98698.307;331.047;448.594;849.852;-837.774;350.628;-414.007;315.553;-882.243;371.795;-804.346;327.265;506.910;276.391;-780.861;-544.791;-402.500;-577.500;-1032.500;105.000;-350.000;-420.000;-192.500;472.500;140.000;717.500;105.000;280.000;-490.000;-157.500;-542.500;1719305212516;
98679.236;98730.642;98698.307;331.047;448.594;849.852;-832.589;351.970;-414.251;315.004;-879.132;370.636;-802.760;325.374;508.801;274.195;-779.397;-543.449;-402.500;-577.500;-1032.500;-210.000;-367.500;-420.000;-210.000;245.000;105.000;647.500;245.000;297.500;-315.000;-210.000;-612.500;1719305212525;
98679.236;98730.642;98698.307;329.400;449.143;849.486;-836.432;352.275;-415.715;315.797;-881.877;371.612;-804.102;323.849;509.228;274.378;-781.044;-542.961;-280.000;-490.000;-927.500;0.000;-367.500;-385.000;-227.500;332.500;140.000;595.000;332.500;280.000;-210.000;-245.000;-630.000;1719305212531;
98679.236;98730.642;98698.141;331.413;447.984;848.510;-836.005;350.872;-417.972;316.041;-881.938;372.832;-802.150;323.117;508.008;271.328;-778.604;-538.752;-105.000;-420.000;-822.500;175.000;-350.000;-315.000;-210.000;630.000;70.000;542.500;332.500;315.000;-175.000;-262.500;-612.500;1719305212539;
98679.236;98730.642;98698.141;332.328;448.777;846.253;-841.373;350.384;-414.068;314.821;-884.012;372.405;-804.346;323.666;512.400;274.805;-781.776;-541.070;140.000;-245.000;-735.000;-210.000;-332.500;-420.000;-297.500;122.500;105.000;612.500;210.000;210.000;-350.000;-122.500;-525.000;1719305212547;
98678.885;98730.613;98698.269;327.692;453.047;842.288;-835.883;350.933;-412.726;316.468;-881.633;371.856;-803.309;320.311;513.132;270.962;-780.434;-537.837;630.000;350.000;-332.500;-297.500;-385.000;-385.000;-227.500;105.000;105.000;1032.500;-280.000;87.500;-857.500;175.000;-332.500;1719305212585;
98678.885;98730.613;98698.269;325.008;456.036;840.275;-835.029;350.994;-412.909;315.980;-881.816;370.026;-801.235;320.738;510.204;271.816;-778.726;-539.972;385.000;367.500;-157.500;-175.000;-385.000;-350.000;-227.500;315.000;52.500;1102.500;-455.000;35.000;-1015.000;245.000;-245.000;1719305212606;
98678.885;98730.613;98698.021;325.008;456.036;840.275;-834.663;351.421;-414.983;315.797;-881.389;370.453;-797.575;322.629;505.873;267.729;-773.724;-537.471;385.000;367.500;-157.500;35.000;-350.000;-367.500;-192.500;385.000;52.500;1120.000;-577.500;-52.500;-1155.000;210.000;-192.500;1719305212615;
98679.073;98730.613;98698.021;325.008;455.426;839.848;-833.504;351.604;-416.020;315.919;-879.254;372.771;-804.773;330.803;507.032;276.269;-780.861;-543.937;262.500;525.000;52.500;402.500;-262.500;-332.500;-122.500;805.000;35.000;1102.500;-612.500;105.000;-1172.500;210.000;-332.500;1719305212645;
98679.073;98730.858;98698.021;324.154;454.511;841.007;-827.526;349.347;-414.861;317.505;-872.605;371.185;-805.932;330.925;505.446;276.635;-781.349;-543.693;210.000;542.500;210.000;945.000;-175.000;-297.500;52.500;1330.000;52.500;980.000;-315.000;175.000;-840.000;0.000;-402.500;1719305212651;
98679.073;98730.858;98698.021;322.385;458.171;843.996;-834.297;347.273;-412.909;316.468;-878.644;371.978;-802.882;322.324;509.228;271.755;-779.092;-542.168;105.000;367.500;350.000;1085.000;-140.000;-350.000;70.000;1470.000;140.000;752.500;0.000;192.500;-595.000;-122.500;-490.000;1719305212674;
98679.073;98730.858;98698.021;325.191;455.304;846.741;-841.373;349.164;-415.654;314.943;-887.062;370.209;-801.479;317.871;509.045;271.145;-778.055;-538.264;52.500;367.500;350.000;840.000;-227.500;-455.000;-52.500;1242.500;192.500;770.000;-17.500;210.000;-560.000;-122.500;-490.000;1719305212689;
98679.073;98730.858;98698.021;325.191;455.304;846.741;-831.613;350.628;-415.227;317.810;-876.326;372.588;-804.895;326.899;509.350;275.110;-780.312;-537.349;52.500;367.500;350.000;227.500;-227.500;-437.500;-35.000;665.000;140.000;980.000;-280.000;87.500;-875.000;105.000;-332.500;1719305212696;
98679.613;98730.858;98697.960;324.703;453.108;845.277;-830.820;353.312;-413.214;315.797;-875.655;373.564;-803.553;323.788;510.753;273.768;-779.458;-547.475;210.000;525.000;507.500;577.500;-245.000;-332.500;-70.000;787.500;105.000;1050.000;-507.500;157.500;-1085.000;192.500;-367.500;1719305212719;
98679.613;98730.791;98697.960;324.154;455.304;845.155;-837.530;349.225;-416.020;314.760;-884.317;372.588;-800.869;324.520;505.446;272.792;-777.994;-543.327;245.000;490.000;542.500;700.000;-227.500;-367.500;0.000;1102.500;140.000;1032.500;-455.000;140.000;-980.000;87.500;-385.000;1719305212735;
98679.613;98730.791;98697.960;321.897;456.341;845.399;-837.713;347.456;-415.959;315.675;-882.975;374.662;-800.869;320.433;507.520;269.986;-779.214;-543.876;175.000;420.000;490.000;770.000;-157.500;-437.500;70.000;1190.000;210.000;770.000;-70.000;175.000;-577.500;-87.500;-472.500;1719305212741;
98679.613;98730.791;98697.960;320.799;455.853;845.460;-832.833;350.628;-413.519;316.468;-879.620;372.466;-799.344;322.263;507.764;270.047;-776.835;-536.495;0.000;140.000;280.000;367.500;-192.500;-437.500;-52.500;787.500;157.500;752.500;-52.500;192.500;-542.500;-140.000;-437.500;1719305212756;
98679.613;98730.791;98698.016;318.969;456.158;845.338;-830.393;349.652;-414.556;315.187;-875.411;370.148;-804.041;327.387;511.973;276.269;-781.959;-542.473;-35.000;0.000;192.500;385.000;-280.000;-402.500;-122.500;717.500;175.000;805.000;-192.500;122.500;-752.500;17.500;-385.000;1719305212771;
98679.613;98730.647;98698.016;320.555;455.426;844.057;-835.395;350.079;-416.203;313.784;-883.524;372.161;-803.004;331.352;509.838;276.086;-778.909;-542.046;-87.500;-280.000;17.500;490.000;-280.000;-437.500;-70.000;927.500;175.000;875.000;-385.000;140.000;-945.000;17.500;-350.000;1719305212787;
98679.748;98730.647;98698.016;323.117;454.389;843.813;-841.129;344.711;-415.349;313.662;-887.245;376.370;-805.017;329.705;511.058;274.256;-781.349;-552.599;-227.500;-350.000;52.500;647.500;-87.500;-402.500;105.000;1102.500;210.000;892.500;-367.500;192.500;-910.000;70.000;-437.500;1719305212801;
98679.748;98730.647;98698.016;326.106;455.121;843.996;-829.661;351.177;-414.983;313.235;-871.385;375.211;-800.320;325.801;507.337;271.023;-777.445;-546.072;-577.500;-577.500;-245.000;402.500;-402.500;-560.000;-245.000;927.500;315.000;630.000;-17.500;280.000;-490.000;-192.500;-595.000;1719305212847;
98680.079;98730.647;98698.377;328.668;456.158;844.850;-831.735;347.883;-413.580;316.712;-868.396;371.673;-810.934;334.951;517.524;282.430;-788.608;-550.952;-490.000;-735.000;-490.000;840.000;-420.000;-455.000;-262.500;1102.500;262.500;542.500;-52.500;280.000;-682.500;-192.500;-577.500;1719305212870;
98680.079;98730.593;98698.377;329.278;457.378;843.630;-847.900;345.260;-416.386;314.211;-895.968;372.344;-804.041;329.644;504.470;275.232;-780.495;-541.985;-490.000;-805.000;-630.000;927.500;-350.000;-490.000;-175.000;1470.000;332.500;507.500;122.500;315.000;-420.000;-350.000;-612.500;1719305212876;
98680.079;98730.593;98698.377;330.132;458.598;841.922;-841.007;348.859;-413.397;312.869;-888.587;373.259;-803.248;322.446;510.387;278.648;-786.107;-548.573;-525.000;-787.500;-962.500;315.000;-385.000;-507.500;-262.500;665.000;262.500;525.000;297.500;315.000;-315.000;-315.000;-682.500;1719305212906;
98680.079;98730.593;98698.377;328.302;460.062;841.800;-831.003;349.713;-415.288;315.004;-879.620;372.405;-799.893;320.494;509.167;271.694;-777.323;-536.068;-507.500;-822.500;-1207.500;175.000;-437.500;-402.500;-297.500;577.500;210.000;630.000;210.000;227.500;-385.000;-245.000;-507.500;1719305212929;
